Material_ID,Material_Raw,Material_Name,Clean_Name,Standard,Material_Type,Heat treatment,Tensile_Strength_MPa,Tensile_Strength_MPa,Yield_Strength_MPa,Yield_Strength_MPa,Youngs_Modulus_GPa,Shear_Modulus_GPa,Poisson_Ratio,Poisson_Ratio,Density_gcm3,Elongation_percent,Elongation_percent,Hardness_BHN,Hardness_BHN,Hardness_HV,Hardness_HV,Notes
8242AB0472B1CBC630E8E4576A06F09C,EN 1.0314 (C2C) Non-Alloy Steel,EN 1 0314 (C2C) NON-ALLOY STEEL,EN 1 0314 (C2C) NON-ALLOY STEEL,ASTM,ALLOY,,,2.2063232,,,,,,,,,,,,,,Alloy composition data
4D8E5D86C7B67399EDE8103D0DC9C0BB,EN 1.0345 (P235GH) Non-Alloy Steel,EN 1 0345 (P235GH) NON-ALLOY STEEL,EN 1 0345 (P235GH) NON-ALLOY STEEL,ASTM,ALLOY,,,2.8957992,,,,,,,,,,,,,,Alloy composition data
0300AA03812277F20B0ABC871A55776C,EN 1.0348 (P195GH) Non-Alloy Steel,EN 1 0348 (P195GH) NON-ALLOY STEEL,EN 1 0348 (P195GH) NON-ALLOY STEEL,ASTM,ALLOY,,,2.6200088,,,,,,,,,,,,,,Alloy composition data
A2318608A58325D57507889B65BDDA6F,EN 1.0352 (P245GH) Non-Alloy Steel,EN 1 0352 (P245GH) NON-ALLOY STEEL,EN 1 0352 (P245GH) NON-ALLOY STEEL,ASTM,ALLOY,,,3.2405372,,,,,,,,,,,,,,Alloy composition data
87CFBF45C1736374C2387C4B28B594EA,EN 1.0402 (C22) Non-Alloy Steel,EN 1 0402 (C22) NON-ALLOY STEEL,EN 1 0402 (C22) NON-ALLOY STEEL,ASTM,ALLOY,,,3.1715896,,,,,,,,,,,,,,Alloy composition data
2B61E5FB951B16AFC9CA7DE782D4DA32,EN 1.0406 (C25) Non-Alloy Steel,EN 1 0406 (C25) NON-ALLOY STEEL,EN 1 0406 (C25) NON-ALLOY STEEL,ASTM,ALLOY,,,3.2405372,,,,,,,,,,,,,,Alloy composition data
63A5DAF2326E1164E55DEBB4EA6EDFA8,EN 1.0411 (C20C) Non-Alloy Steel,EN 1 0411 (C20C) NON-ALLOY STEEL,EN 1 0411 (C20C) NON-ALLOY STEEL,ASTM,ALLOY,,,2.8957992,,,,,,,,,,,,,,Alloy composition data
98BBFB42BEBCD0AAF7A657AFE88B3391,EN 1.0420 (GE200) Cast Non-Alloy Steel,EN 1 0420 (GE200) CAST NON-ALLOY STEEL,EN 1 0420 (GE200) CAST NON-ALLOY STEEL,ASTM,ALLOY,,,3.1715896,,,,,,,,,,,,,,Alloy composition data
1F34BCBADC514034C948A9CBD4EF31F4,EN 1.0425 (P265GH) Non-Alloy Steel,EN 1 0425 (P265GH) NON-ALLOY STEEL,EN 1 0425 (P265GH) NON-ALLOY STEEL,ASTM,ALLOY,,,3.2405372,,,,,,,,,,,,,,Alloy composition data
3E77BA65B1BDA82D528F6973CF30936D,EN 1.0426 (P280GH) Non-Alloy Steel,EN 1 0426 (P280GH) NON-ALLOY STEEL,EN 1 0426 (P280GH) NON-ALLOY STEEL,ASTM,ALLOY,,,3.5852752,,,,,,,,,,,,,,Alloy composition data
008B72E659029FCC30E84926DFCFB63B,EN 1.0434 (C17C) Non-Alloy Steel,EN 1 0434 (C17C) NON-ALLOY STEEL,EN 1 0434 (C17C) NON-ALLOY STEEL,ASTM,ALLOY,,,2.6889564,,,,,,,,,,,,,,Alloy composition data
897622F6D8CFDAE1D6AB7FA41C701B55,EN 1.0436 (P305GH) Non-Alloy Steel,EN 1 0436 (P305GH) NON-ALLOY STEEL,EN 1 0436 (P305GH) NON-ALLOY STEEL,ASTM,ALLOY,,,3.8610656,,,,,,,,,,,,,,Alloy composition data
F595CAD869FC9B7DEC9C27C38DADBF83,EN 1.0446 (GE240) Cast Non-Alloy Steel,EN 1 0446 (GE240) CAST NON-ALLOY STEEL,EN 1 0446 (GE240) CAST NON-ALLOY STEEL,ASTM,ALLOY,,,3.6542228,,,,,,,,,,,,,,Alloy composition data
D1E7F067D6AD696C88769F31299FAC3B,EN 1.0449 (GS200) Cast Non-Alloy Steel,EN 1 0449 (GS200) CAST NON-ALLOY STEEL,EN 1 0449 (GS200) CAST NON-ALLOY STEEL,ASTM,ALLOY,,,3.1715896,,,,,,,,,,,,,,Alloy composition data
FC0495D6EE16CB434A8F9096915C62B7,EN 1.0451 (P215NL) Non-Alloy Steel,EN 1 0451 (P215NL) NON-ALLOY STEEL,EN 1 0451 (P215NL) NON-ALLOY STEEL,ASTM,ALLOY,,,2.8957992,,,,,,,,,,,,,,Alloy composition data
8C5C07B98387379E6FF3088DD12B6667,EN 1.0452 (P255QL) Non-Alloy Steel,EN 1 0452 (P255QL) NON-ALLOY STEEL,EN 1 0452 (P255QL) NON-ALLOY STEEL,ASTM,ALLOY,,,2.9647468,,,,,,,,,,,,,,Alloy composition data
566C080496B61F5AA8F6E60C3E69071C,EN 1.0453 (P265NL) Non-Alloy Steel,EN 1 0453 (P265NL) NON-ALLOY STEEL,EN 1 0453 (P265NL) NON-ALLOY STEEL,ASTM,ALLOY,,,3.3784324,,,,,,,,,,,,,,Alloy composition data
5AA507F4521BE24BB17016C4C5868D87,EN 1.0454 (GE270) Cast Non-Alloy Steel,EN 1 0454 (GE270) CAST NON-ALLOY STEEL,EN 1 0454 (GE270) CAST NON-ALLOY STEEL,ASTM,ALLOY,,,3.792118,,,,,,,,,,,,,,Alloy composition data
7BDEC8EEB5AE6CF691F4B39BA8CDE27D,EN 1.0455 (GS240) Cast Non-Alloy Steel,EN 1 0455 (GS240) CAST NON-ALLOY STEEL,EN 1 0455 (GS240) CAST NON-ALLOY STEEL,ASTM,ALLOY,,,3.6542228,,,,,,,,,,,,,,Alloy composition data
576272D3B634451F81AB071E537E7E76,EN 1.0456 (E275K2) Non-Alloy Steel,EN 1 0456 (E275K2) NON-ALLOY STEEL,EN 1 0456 (E275K2) NON-ALLOY STEEL,ASTM,ALLOY,,,2.8957992,,,,,,,,,,,,,,Alloy composition data
F9ADEAB6EFA8DDB80F8EA1C3EB5C0EC4,EN 1.0471 (20MnNb6) Non-Alloy Steel,EN 1 0471 (20MNNB6) NON-ALLOY STEEL,EN 1 0471 (20MNNB6) NON-ALLOY STEEL,ASTM,ALLOY,,,3.9989608,,,,,,,,,,,,,,Alloy composition data
66F2406F4B9A0F6EFE88E7355B4429FE,EN 1.0473 (P355GH) Non-Alloy Steel,EN 1 0473 (P355GH) NON-ALLOY STEEL,EN 1 0473 (P355GH) NON-ALLOY STEEL,ASTM,ALLOY,,,3.9300132,,,,,,,,,,,,,,Alloy composition data
B2194B9E540A98465F39589377533789,EN 1.0477 (P285NH) Non-Alloy Steel,EN 1 0477 (P285NH) NON-ALLOY STEEL,EN 1 0477 (P285NH) NON-ALLOY STEEL,ASTM,ALLOY,,,3.0336944,,,,,,,,,,,,,,Alloy composition data
297F1EABA8922D9127083EE7E4E6A2A9,EN 1.0478 (P285QH) Non-Alloy Steel,EN 1 0478 (P285QH) NON-ALLOY STEEL,EN 1 0478 (P285QH) NON-ALLOY STEEL,ASTM,ALLOY,,,3.0336944,,,,,,,,,,,,,,Alloy composition data
A038082A907CD838651C4FC0EE5A2256,EN 1.0481 (P295GH) Non-Alloy Steel,EN 1 0481 (P295GH) NON-ALLOY STEEL,EN 1 0481 (P295GH) NON-ALLOY STEEL,ASTM,ALLOY,,,3.5163276,,,,,,,,,,,,,,Alloy composition data
E3D1C4D512BBBF609B4A380181460FE4,EN 1.0487 (P275NH) Non-Alloy Steel,EN 1 0487 (P275NH) NON-ALLOY STEEL,EN 1 0487 (P275NH) NON-ALLOY STEEL,ASTM,ALLOY,,,3.0336944,,,,,,,,,,,,,,Alloy composition data
17CC6016E644F0C2E2DD65CE4C8D44ED,EN 1.0488 (P275NL1) Non-Alloy Steel,EN 1 0488 (P275NL1) NON-ALLOY STEEL,EN 1 0488 (P275NL1) NON-ALLOY STEEL,ASTM,ALLOY,,,3.0336944,,,,,,,,,,,,,,Alloy composition data
A346E62A6A91F7D978B9938D206B43A4,EN 1.0490 (S275N) Non-Alloy Steel,EN 1 0490 (S275N) NON-ALLOY STEEL,EN 1 0490 (S275N) NON-ALLOY STEEL,ASTM,ALLOY,,,3.0336944,,,,,,,,,,,,,,Alloy composition data
1F04E4992A14E7547ACCF54AAB514B90,EN 1.0491 (S275NL) Non-Alloy Steel,EN 1 0491 (S275NL) NON-ALLOY STEEL,EN 1 0491 (S275NL) NON-ALLOY STEEL,ASTM,ALLOY,,,3.0336944,,,,,,,,,,,,,,Alloy composition data
98FF85A17F0F750CBD60B85A83C06C02,EN 1.0501 (C35) Non-Alloy Steel,EN 1 0501 (C35) NON-ALLOY STEEL,EN 1 0501 (C35) NON-ALLOY STEEL,ASTM,ALLOY,,,3.8610656,,,,,,,,,,,,,,Alloy composition data
D1E1277EFE0A27E516CCB585AA0366F3,EN 1.0503 (C45) Non-Alloy Steel,EN 1 0503 (C45) NON-ALLOY STEEL,EN 1 0503 (C45) NON-ALLOY STEEL,ASTM,ALLOY,,,4.3436988,,,,,,,,,,,,,,Alloy composition data
785D5E4637DE3047991C63778A066A76,EN 1.0511 (C40) Non-Alloy Steel,EN 1 0511 (C40) NON-ALLOY STEEL,EN 1 0511 (C40) NON-ALLOY STEEL,ASTM,ALLOY,,,4.0679084,,,,,,,,,,,,,,Alloy composition data
894C883886D32CAF83CE3946BE1F69CE,EN 1.0528 (C30) Non-Alloy Steel,EN 1 0528 (C30) NON-ALLOY STEEL,EN 1 0528 (C30) NON-ALLOY STEEL,ASTM,ALLOY,,,3.5852752,,,,,,,,,,,,,,Alloy composition data
ED47C5B50AFA1D21AD51758458E38815,EN 1.0535 (C55) Non-Alloy Steel,EN 1 0535 (C55) NON-ALLOY STEEL,EN 1 0535 (C55) NON-ALLOY STEEL,ASTM,ALLOY,,,4.757384399999999,,,,,,,,,,,,,,Alloy composition data
C136A6A353BFEF2C951CCF1A839E415E,EN 1.0536 (E470) Non-Alloy Steel,EN 1 0536 (E470) NON-ALLOY STEEL,EN 1 0536 (E470) NON-ALLOY STEEL,ASTM,ALLOY,,,4.8952796,,,,,,,,,,,,,,Alloy composition data
749D747BC5C92F585800FB8B50159443,EN 1.0540 (C50) Non-Alloy Steel,EN 1 0540 (C50) NON-ALLOY STEEL,EN 1 0540 (C50) NON-ALLOY STEEL,ASTM,ALLOY,,,4.5505416,,,,,,,,,,,,,,Alloy composition data
F1651CEB235B9E204B0C325722E25D9C,EN 1.0545 (S355N) Non-Alloy Steel,EN 1 0545 (S355N) NON-ALLOY STEEL,EN 1 0545 (S355N) NON-ALLOY STEEL,ASTM,ALLOY,,,3.792118,,,,,,,,,,,,,,Alloy composition data
2BF558F455F7B3610AB964F2B5037B49,EN 1.0546 (S355NL) Non-Alloy Steel,EN 1 0546 (S355NL) NON-ALLOY STEEL,EN 1 0546 (S355NL) NON-ALLOY STEEL,ASTM,ALLOY,,,3.792118,,,,,,,,,,,,,,Alloy composition data
A4C0DA645412BD9C6F7B17DC3D3EBB6A,EN 1.0553 (S355J0) Non-Alloy Steel,EN 1 0553 (S355J0) NON-ALLOY STEEL,EN 1 0553 (S355J0) NON-ALLOY STEEL,ASTM,ALLOY,,,3.6542228,,,,,,,,,,,,,,Alloy composition data
0BC4A0921B71C1AA94FD181D59F8B3C6,EN 1.0558 (GE300) Cast Non-Alloy Steel,EN 1 0558 (GE300) CAST NON-ALLOY STEEL,EN 1 0558 (GE300) CAST NON-ALLOY STEEL,ASTM,ALLOY,,,4.4126464,,,,,,,,,,,,,,Alloy composition data
921EFD672402A0FF74B91297B4F8477D,EN 1.0562 (P355N) Non-Alloy Steel,EN 1 0562 (P355N) NON-ALLOY STEEL,EN 1 0562 (P355N) NON-ALLOY STEEL,ASTM,ALLOY,,,3.792118,,,,,,,,,,,,,,Alloy composition data
9ACF4543BAD2EC6733DFADCB25FEBA80,EN 1.0565 (P355NH) Non-Alloy Steel,EN 1 0565 (P355NH) NON-ALLOY STEEL,EN 1 0565 (P355NH) NON-ALLOY STEEL,ASTM,ALLOY,,,3.792118,,,,,,,,,,,,,,Alloy composition data
D4701A4E3B9FEB5E10839B98EC68B0D6,EN 1.0566 (P355NL1) Non-Alloy Steel,EN 1 0566 (P355NL1) NON-ALLOY STEEL,EN 1 0566 (P355NL1) NON-ALLOY STEEL,ASTM,ALLOY,,,3.792118,,,,,,,,,,,,,,Alloy composition data
8BC7FFFF6E6BE050786F4B9164BEB2E5,EN 1.0570 (S355J2G3) Non-Alloy Steel,EN 1 0570 (S355J2G3) NON-ALLOY STEEL,EN 1 0570 (S355J2G3) NON-ALLOY STEEL,ASTM,ALLOY,,,3.44738,,,,,,,,,,,,,,Alloy composition data
D72F06ABEC39C54E04526BA25BEF8CD0,EN 1.0571 (P355QH1) Non-Alloy Steel,EN 1 0571 (P355QH1) NON-ALLOY STEEL,EN 1 0571 (P355QH1) NON-ALLOY STEEL,ASTM,ALLOY,,,3.792118,,,,,,,,,,,,,,Alloy composition data
2716208CC63CD56A7345FC9B78CBCEE3,EN 1.0577 (S355J2) Non-Alloy Steel,EN 1 0577 (S355J2) NON-ALLOY STEEL,EN 1 0577 (S355J2) NON-ALLOY STEEL,ASTM,ALLOY,,,3.6542228,,,,,,,,,,,,,,Alloy composition data
F89E87FF8FFC7A0F7055B624B1996577,EN 1.0580 (E355) Non-Alloy Steel,EN 1 0580 (E355) NON-ALLOY STEEL,EN 1 0580 (E355) NON-ALLOY STEEL,ASTM,ALLOY,,,3.7231704,,,,,,,,,,,,,,Alloy composition data
579392223864DCB28713689F62DBB318,EN 1.0590 (S450J0) Non-Alloy Steel,EN 1 0590 (S450J0) NON-ALLOY STEEL,EN 1 0590 (S450J0) NON-ALLOY STEEL,ASTM,ALLOY,,,4.2747512,,,,,,,,,,,,,,Alloy composition data
F5C65FB9C8A28D3AA45D5817482EB74E,EN 1.0591 (GE320) Cast Non-Alloy Steel,EN 1 0591 (GE320) CAST NON-ALLOY STEEL,EN 1 0591 (GE320) CAST NON-ALLOY STEEL,ASTM,ALLOY,,,4.2747512,,,,,,,,,,,,,,Alloy composition data
6A97B26C1FECC753AC04524599F0C3B1,EN 1.0596 (S355K2) Non-Alloy Steel,EN 1 0596 (S355K2) NON-ALLOY STEEL,EN 1 0596 (S355K2) NON-ALLOY STEEL,ASTM,ALLOY,,,3.6542228,,,,,,,,,,,,,,Alloy composition data
B2D71764CB6CE0EBC585807515ECA9DD,EN 1.0597 (GE360) Cast Non-Alloy Steel,EN 1 0597 (GE360) CAST NON-ALLOY STEEL,EN 1 0597 (GE360) CAST NON-ALLOY STEEL,ASTM,ALLOY,,,4.6194892,,,,,,,,,,,,,,Alloy composition data
B34AEDFE8E4AABE14E4F0CCC84CEE076,EN 1.0599 (E420J2) Non-Alloy Steel,EN 1 0599 (E420J2) NON-ALLOY STEEL,EN 1 0599 (E420J2) NON-ALLOY STEEL,ASTM,ALLOY,,,4.2747512,,,,,,,,,,,,,,Alloy composition data
9BB592C3083DA8DD381EF1C0517B504A,EN 1.0601 (C60) Non-Alloy Steel,EN 1 0601 (C60) NON-ALLOY STEEL,EN 1 0601 (C60) NON-ALLOY STEEL,ASTM,ALLOY,,,5.033174799999999,,,,,,,,,,,,,,Alloy composition data
AB95B392785E488F5BC1D11D35C41AB1,EN 1.0619 (GP240GH) Cast Non-Alloy Steel,EN 1 0619 (GP240GH) CAST NON-ALLOY STEEL,EN 1 0619 (GP240GH) CAST NON-ALLOY STEEL,ASTM,ALLOY,,,3.5163276,,,,,,,,,,,,,,Alloy composition data
CDA7BE49A2405011B02C5CA723FDDAFB,EN 1.0625 (GP280GH) Cast Non-Alloy Steel,EN 1 0625 (GP280GH) CAST NON-ALLOY STEEL,EN 1 0625 (GP280GH) CAST NON-ALLOY STEEL,ASTM,ALLOY,,,3.8610656,,,,,,,,,,,,,,Alloy composition data
9CB51506821241E64345C97242021ECB,EN 1.0644 (E590K2) Non-Alloy Steel,EN 1 0644 (E590K2) NON-ALLOY STEEL,EN 1 0644 (E590K2) NON-ALLOY STEEL,ASTM,ALLOY,,,4.757384399999999,,,,,,,,,,,,,,Alloy composition data
503D0437DFEF3CCD6AB1CAB7126C6614,EN 1.0920 (E355K2) Non-Alloy Steel,EN 1 0920 (E355K2) NON-ALLOY STEEL,EN 1 0920 (E355K2) NON-ALLOY STEEL,ASTM,ALLOY,,,3.7231704,,,,,,,,,,,,,,Alloy composition data
39DC5885474902100417EC4B5AC6279D,EN 1.1060 (C35RC) Non-Alloy Steel,EN 1 1060 (C35RC) NON-ALLOY STEEL,EN 1 1060 (C35RC) NON-ALLOY STEEL,ASTM,ALLOY,,,3.3784324,,,,,,,,,,,,,,Alloy composition data
78A3D115C6CCD39C13245EEB063B8942,EN 1.1061 (C45RC) Non-Alloy Steel,EN 1 1061 (C45RC) NON-ALLOY STEEL,EN 1 1061 (C45RC) NON-ALLOY STEEL,ASTM,ALLOY,,,3.6542228,,,,,,,,,,,,,,Alloy composition data
A3372D3CFFFB04592C9EA505C1111927,EN 1.1104 (P275NL2) Non-Alloy Steel,EN 1 1104 (P275NL2) NON-ALLOY STEEL,EN 1 1104 (P275NL2) NON-ALLOY STEEL,ASTM,ALLOY,,,3.0336944,,,,,,,,,,,,,,Alloy composition data
FEA8A56373E3C094E82D6B79921FAD3D,EN 1.1106 (P355NL2) Non-Alloy Steel,EN 1 1106 (P355NL2) NON-ALLOY STEEL,EN 1 1106 (P355NL2) NON-ALLOY STEEL,ASTM,ALLOY,,,3.792118,,,,,,,,,,,,,,Alloy composition data
F01D89A48A3F28EDB10C548A8810B941,EN 1.1118 (G24Mn6) Cast Non-Alloy Steel,EN 1 1118 (G24MN6) CAST NON-ALLOY STEEL,EN 1 1118 (G24MN6) CAST NON-ALLOY STEEL,ASTM,ALLOY,,,4.826332,,,,,,,,,,,,,,Alloy composition data
6A99B3DEEB131AFDCB6513CBCD62191C,EN 1.1121 (C10E) Non-Alloy Steel,EN 1 1121 (C10E) NON-ALLOY STEEL,EN 1 1121 (C10E) NON-ALLOY STEEL,ASTM,ALLOY,,,2.757904,,,,,,,,,,,,,,Alloy composition data
3D70542AAAAA8874B99B33C6C937FA6D,EN 1.1122 (C10E2C) Non-Alloy Steel,EN 1 1122 (C10E2C) NON-ALLOY STEEL,EN 1 1122 (C10E2C) NON-ALLOY STEEL,ASTM,ALLOY,,,2.3442184,,,,,,,,,,,,,,Alloy composition data
85781CA0F774E01B83BB7BDFCF576422,EN 1.1127 (38Mn6) Non-Alloy Steel,EN 1 1127 (38MN6) NON-ALLOY STEEL,EN 1 1127 (38MN6) NON-ALLOY STEEL,ASTM,ALLOY,,,4.5505416,,,,,,,,,,,,,,Alloy composition data
A1E3B8156B02C4F10958CAE136EB2EA3,EN 1.1131 (G17Mn5) Cast Non-Alloy Steel,EN 1 1131 (G17MN5) CAST NON-ALLOY STEEL,EN 1 1131 (G17MN5) CAST NON-ALLOY STEEL,ASTM,ALLOY,,,3.6542228,,,,,,,,,,,,,,Alloy composition data
EA01D1C74E6009B330D981DA64BC2B36,EN 1.1132 (C15E2C) Non-Alloy Steel,EN 1 1132 (C15E2C) NON-ALLOY STEEL,EN 1 1132 (C15E2C) NON-ALLOY STEEL,ASTM,ALLOY,,,2.5510612,,,,,,,,,,,,,,Alloy composition data
9FD9B70D0443F65C6B6D61C5B982BD1C,EN 1.1133 (20Mn5) Non-Alloy Steel,EN 1 1133 (20MN5) NON-ALLOY STEEL,EN 1 1133 (20MN5) NON-ALLOY STEEL,ASTM,ALLOY,,,3.9989608,,,,,,,,,,,,,,Alloy composition data
7069C6ABC2FE6C4ED8CA89BE3BDCDB48,EN 1.1140 (C15R) Non-Alloy Steel,EN 1 1140 (C15R) NON-ALLOY STEEL,EN 1 1140 (C15R) NON-ALLOY STEEL,ASTM,ALLOY,,,2.9647468,,,,,,,,,,,,,,Alloy composition data
DA209291DB064B435BE3A1CCE8ADD8A8,EN 1.1141 (C15E) Non-Alloy Steel,EN 1 1141 (C15E) NON-ALLOY STEEL,EN 1 1141 (C15E) NON-ALLOY STEEL,ASTM,ALLOY,,,2.8957992,,,,,,,,,,,,,,Alloy composition data
52A2831A3C2DA7985F3C346F5E69797F,EN 1.1147 (C17E2C) Non-Alloy Steel,EN 1 1147 (C17E2C) NON-ALLOY STEEL,EN 1 1147 (C17E2C) NON-ALLOY STEEL,ASTM,ALLOY,,,2.6889564,,,,,,,,,,,,,,Alloy composition data
7EE6591388238BBBC87A133B586C0727,EN 1.1151 (C22E) Non-Alloy Steel,EN 1 1151 (C22E) NON-ALLOY STEEL,EN 1 1151 (C22E) NON-ALLOY STEEL,ASTM,ALLOY,,,3.1715896,,,,,,,,,,,,,,Alloy composition data
4816404000BA5488B0769E1D1B0C4B4B,EN 1.1152 (C20E2C) Non-Alloy Steel,EN 1 1152 (C20E2C) NON-ALLOY STEEL,EN 1 1152 (C20E2C) NON-ALLOY STEEL,ASTM,ALLOY,,,2.757904,,,,,,,,,,,,,,Alloy composition data
A61B21A461A835B2C92DB5F4CA3BB240,EN 1.1158 (C25E) Non-Alloy Steel,EN 1 1158 (C25E) NON-ALLOY STEEL,EN 1 1158 (C25E) NON-ALLOY STEEL,ASTM,ALLOY,,,3.2405372,,,,,,,,,,,,,,Alloy composition data
3F4A2A63F71BFCE5E2EA3D877E686A47,EN 1.1165 (G28Mn6) Cast Non-Alloy Steel,EN 1 1165 (G28MN6) CAST NON-ALLOY STEEL,EN 1 1165 (G28MN6) CAST NON-ALLOY STEEL,ASTM,ALLOY,,,4.136856,,,,,,,,,,,,,,Alloy composition data
911A7C95EEFF6459CF1759B67F5F46E2,EN 1.1170 (28Mn6) Non-Alloy Steel,EN 1 1170 (28MN6) NON-ALLOY STEEL,EN 1 1170 (28MN6) NON-ALLOY STEEL,ASTM,ALLOY,,,4.4126464,,,,,,,,,,,,,,Alloy composition data
95E8E0B35557F655A0B1B513F00E4882,EN 1.1172 (C35EC) Non-Alloy Steel,EN 1 1172 (C35EC) NON-ALLOY STEEL,EN 1 1172 (C35EC) NON-ALLOY STEEL,ASTM,ALLOY,,,3.3094848,,,,,,,,,,,,,,Alloy composition data
8D288F94EB9594D550E78F788ABCD86A,EN 1.1181 (C35E) Non-Alloy Steel,EN 1 1181 (C35E) NON-ALLOY STEEL,EN 1 1181 (C35E) NON-ALLOY STEEL,ASTM,ALLOY,,,3.8610656,,,,,,,,,,,,,,Alloy composition data
B61A9C1357509B4710A28D3882117C1F,EN 1.1191 (C45E) Non-Alloy Steel,EN 1 1191 (C45E) NON-ALLOY STEEL,EN 1 1191 (C45E) NON-ALLOY STEEL,ASTM,ALLOY,,,4.3436988,,,,,,,,,,,,,,Alloy composition data
22B741E19B5D0E5E4F94160BA4A85235,EN 1.1192 (C45EC) Non-Alloy Steel,EN 1 1192 (C45EC) NON-ALLOY STEEL,EN 1 1192 (C45EC) NON-ALLOY STEEL,ASTM,ALLOY,,,3.5852752,,,,,,,,,,,,,,Alloy composition data
8C7F071B0EBB152A219A3987ECC30F8D,EN 1.1203 (C55E) Non-Alloy Steel,EN 1 1203 (C55E) NON-ALLOY STEEL,EN 1 1203 (C55E) NON-ALLOY STEEL,ASTM,ALLOY,,,4.757384399999999,,,,,,,,,,,,,,Alloy composition data
A885762EF5ACA8D43C89A860CA9AB76C,EN 1.1219 (C56E2) Induction-Hardening Bearing Steel,EN 1 1219 (C56E2) INDUCTION-HARDENING BEARING STEEL,EN 1 1219 (C56E2) INDUCTION-HARDENING BEARING STEEL,ASTM,ALLOY,,,4.826332,,,,,,,,,,,,,,Alloy composition data
02EC06A5A4C1CB66A2F994266DA6C841,EN 1.1221 (C60E) Non-Alloy Steel,EN 1 1221 (C60E) NON-ALLOY STEEL,EN 1 1221 (C60E) NON-ALLOY STEEL,ASTM,ALLOY,,,5.033174799999999,,,,,,,,,,,,,,Alloy composition data
906980CF0D9CFB0C49BD76A1AD749907,EN 1.1233 (56Mn4) Induction-Hardening Bearing Steel,EN 1 1233 (56MN4) INDUCTION-HARDENING BEARING STEEL,EN 1 1233 (56MN4) INDUCTION-HARDENING BEARING STEEL,ASTM,ALLOY,,,4.6884368,,,,,,,,,,,,,,Alloy composition data
FD4A1BF82FC78FA68B07E625810EEF96,EN 1.1244 (70Mn4) Induction-Hardening Bearing Steel,EN 1 1244 (70MN4) INDUCTION-HARDENING BEARING STEEL,EN 1 1244 (70MN4) INDUCTION-HARDENING BEARING STEEL,ASTM,ALLOY,,,5.033174799999999,,,,,,,,,,,,,,Alloy composition data
4D2A4506C03FA279E5597F90FCD5F0CE,EN 1.3505 (100Cr6) Through-Hardening Bearing Steel,EN 1 3505 (100CR6) THROUGH-HARDENING BEARING STEEL,EN 1 3505 (100CR6) THROUGH-HARDENING BEARING STEEL,ASTM,ALLOY,,,4.136856,,,,,,,,,,,,,,Alloy composition data
C2B1AA10983A5AD0B50F7339CE1A227C,EN 1.3515 (20MnCr4-2) Case-Hardening Bearing Steel,EN 1 3515 (20MNCR4-2) CASE-HARDENING BEARING STEEL,EN 1 3515 (20MNCR4-2) CASE-HARDENING BEARING STEEL,ASTM,ALLOY,,,3.44738,,,,,,,,,,,,,,Alloy composition data
CB714E5D858ABE3D7795534007DAC3C6,EN 1.3518 (100CrMnSi4-4) Through-Hardening Bearing Steel,EN 1 3518 (100CRMNSI4-4) THROUGH-HARDENING BEARING STEEL,EN 1 3518 (100CRMNSI4-4) THROUGH-HARDENING BEARING STEEL,ASTM,ALLOY,,,4.3436988,,,,,,,,,,,,,,Alloy composition data
373CF6A626F222A91FE03D4D99F3ED6C,EN 1.3519 (100CrMnSi6-6) Through-Hardening Bearing Steel,EN 1 3519 (100CRMNSI6-6) THROUGH-HARDENING BEARING STEEL,EN 1 3519 (100CRMNSI6-6) THROUGH-HARDENING BEARING STEEL,ASTM,ALLOY,,,4.2747512,,,,,,,,,,,,,,Alloy composition data
C46359000341FD3C541D032A2D17E7FA,EN 1.3520 (100CrMnSi6-4) Through-Hardening Bearing Steel,EN 1 3520 (100CRMNSI6-4) THROUGH-HARDENING BEARING STEEL,EN 1 3520 (100CRMNSI6-4) THROUGH-HARDENING BEARING STEEL,ASTM,ALLOY,,,4.2747512,,,,,,,,,,,,,,Alloy composition data
B05EB355FE7FEDC8113EB6D44C64C665,EN 1.3521 (17MnCr5) Case-Hardening Bearing Steel,EN 1 3521 (17MNCR5) CASE-HARDENING BEARING STEEL,EN 1 3521 (17MNCR5) CASE-HARDENING BEARING STEEL,ASTM,ALLOY,,,3.3784324,,,,,,,,,,,,,,Alloy composition data
1F19A15776E82461406E07307BD26AB3,EN 1.3523 (19MnCr5) Case-Hardening Bearing Steel,EN 1 3523 (19MNCR5) CASE-HARDENING BEARING STEEL,EN 1 3523 (19MNCR5) CASE-HARDENING BEARING STEEL,ASTM,ALLOY,,,3.5852752,,,,,,,,,,,,,,Alloy composition data
678CFB16C23B32202E533D066A353747,EN 1.3532 (16NiCrMo16-5) Case-Hardening Bearing Steel,EN 1 3532 (16NICRMO16-5) CASE-HARDENING BEARING STEEL,EN 1 3532 (16NICRMO16-5) CASE-HARDENING BEARING STEEL,ASTM,ALLOY,,,4.826332,,,,,,,,,,,,,,Alloy composition data
6C8A0AE6772D26D8731BC8469EE73AB9,EN 1.3533 (18NiCrMo14-6) Case-Hardening Bearing Steel,EN 1 3533 (18NICRMO14-6) CASE-HARDENING BEARING STEEL,EN 1 3533 (18NICRMO14-6) CASE-HARDENING BEARING STEEL,ASTM,ALLOY,,,4.757384399999999,,,,,,,,,,,,,,Alloy composition data
